617|1425|STRAWBERRY HILLS|NSW
618|1426|STRAWBERRY HILLS|NSW
619|1427|STRAWBERRY HILLS|NSW
620|1428|STRAWBERRY HILLS|NSW
621|1429|STRAWBERRY HILLS|NSW
622|1430|EVELEIGH|NSW
623|1435|ALEXANDRIA|NSW
624|1440|WATERLOO|NSW
625|1441|WATERLOO|NSW
626|1445|ROSEBERY|NSW
627|1450|CAMPERDOWN|NSW
628|1455|BOTANY|NSW
629|1460|MASCOT|NSW
630|1465|KENSINGTON|NSW
631|1466|UNSW SYDNEY|NSW
632|1470|DRUMMOYNE|NSW
633|1475|MARRICKVILLE|NSW
634|1476|MARRICKVILLE|NSW
635|1480|KINGSGROVE|NSW
636|1481|HURSTVILLE BC|NSW
637|1484|KINGSGROVE DC|NSW
638|1485|KOGARAH|NSW
639|1487|KOGARAH|NSW
640|1490|MIRANDA|NSW
641|1493|HURSTVILLE|NSW
642|1495|CARINGBAH|NSW
643|1499|SUTHERLAND|NSW
644|1515|WEST CHATSWOOD|NSW
645|1560|NORTHBRIDGE|NSW
646|1565|MILSONS POINT|NSW
647|1570|ARTARMON|NSW
648|1582|CROWS NEST|NSW
649|1585|CROWS NEST|NSW
650|1590|ST LEONARDS|NSW
651|1595|LANE COVE|NSW
652|1597|LANE COVE|NSW
653|1602|LANE COVE DC|NSW
654|1608|LANE COVE DC|NSW
655|1610|LANE COVE DC|NSW
656|1611|LANE COVE DC|NSW
657|1630|HORNSBY|NSW
658|1635|HORNSBY WESTFIELD|NSW
659|1639|FRENCHS FOREST|NSW
660|1640|FRENCHS FOREST|NSW
661|1655|MANLY|NSW
662|1658|MONA VALE|NSW
663|1660|MONA VALE|NSW
664|1670|NORTH RYDE BC|NSW
665|1675|GLADESVILLE|NSW
666|1680|RYDE|NSW
667|1685|WEST RYDE|NSW
668|1690|NORTHERN SUBURBS MC|NSW
669|1691|NORTHERN SUBURBS MC|NSW
670|1692|NORTHERN SUBURBS MC|NSW
671|1693|NORTHERN SUBURBS MC|NSW
672|1694|NORTHERN SUBURBS MC|NSW
673|1695|NORTHERN SUBURBS MC|NSW
674|1696|NORTHERN SUBURBS MC|NSW
675|1697|NORTHERN SUBURBS MC|NSW
676|1698|NORTHERN SUBURBS MC|NSW
677|1699|NORTHERN SUBURBS MC|NSW
678|1700|ERMINGTON|NSW
679|1701|RYDALMERE BC|NSW
680|1710|EPPING|NSW
681|1712|EPPING|NSW
682|1715|PENNANT HILLS|NSW
683|1730|SEVEN HILLS|NSW
684|1740|PARRAMATTA|NSW
685|1741|PARRAMATTA|NSW
686|1750|NORTH PARRAMATTA|NSW
687|1755|BAULKHAM HILLS|NSW
688|1765|CASTLE HILL|NSW
689|1771|PENNANT HILLS|NSW
690|1781|SEVEN HILLS MC|NSW
691|1790|ST MARYS|NSW
692|1797|PENRITH SOUTH DC|NSW
693|1800|ASHFIELD|NSW
694|1805|BURWOOD|NSW
695|1811|SILVERWATER|NSW
696|1816|STRATHFIELD|NSW
697|1819|STRATHFIELD|NSW
698|1825|LIDCOMBE|NSW
699|1826|LIDCOMBE|NSW
700|1830|GRANVILLE|NSW
701|1831|GRANVILLE|NSW
702|1835|AUBURN|NSW
703|1848|GUILDFORD|NSW
704|1851|WETHERILL PARK DC|NSW
705|1860|FAIRFIELD|NSW
706|1871|LIVERPOOL|NSW
707|1875|MOOREBANK|NSW
708|1885|BANKSTOWN|NSW
709|1888|BANKSTOWN|NSW
710|1890|INGLEBURN|NSW
711|1891|MILPERRA|NSW
712|1900|LEIGHTONFIELD MC|NSW
713|1902|LEIGHTONFIELD MC|NSW
714|2000|BARANGAROO|NSW
715|2000|DAWES POINT|NSW
716|2000|HAYMARKET|NSW
717|2000|MILLERS POINT|NSW
718|2000|PARLIAMENT HOUSE|NSW
719|2000|SYDNEY|NSW
720|2000|SYDNEY SOUTH|NSW
721|2000|THE ROCKS|NSW
722|2001|SYDNEY|NSW
723|2002|WORLD SQUARE|NSW
724|2004|ALEXANDRIA MC|NSW
725|2004|EASTERN SUBURBS MC|NSW
726|2006|THE UNIVERSITY OF SYDNEY|NSW
727|2007|BROADWAY|NSW
728|2007|ULTIMO|NSW
729|2008|CHIPPENDALE|NSW
730|2008|DARLINGTON|NSW
731|2009|PYRMONT|NSW
732|2010|DARLINGHURST|NSW
733|2010|SURRY HILLS|NSW
734|2011|ELIZABETH BAY|NSW
735|2011|HMAS KUTTABUL|NSW
736|2011|POTTS POINT|NSW
737|2011|RUSHCUTTERS BAY|NSW
738|2011|WOOLLOOMOOLOO|NSW
739|2012|STRAWBERRY HILLS|NSW
740|2013|STRAWBERRY HILLS|NSW
741|2015|ALEXANDRIA|NSW
742|2015|BEACONSFIELD|NSW
743|2015|EVELEIGH|NSW
744|2016|REDFERN|NSW
745|2017|WATERLOO|NSW
746|2017|ZETLAND|NSW
747|2018|EASTLAKES|NSW
748|2018|ROSEBERY|NSW
749|2019|BANKSMEADOW|NSW
750|2019|BOTANY|NSW
751|2020|MASCOT|NSW
752|2020|SYDNEY DOMESTIC AIRPORT|NSW
753|2020|SYDNEY INTERNATIONAL AIRPORT|NSW
754|2021|CENTENNIAL PARK|NSW
755|2021|MOORE PARK|NSW
756|2021|PADDINGTON|NSW
757|2022|BONDI JUNCTION|NSW
758|2022|BONDI JUNCTION PLAZA|NSW
759|2022|QUEENS PARK|NSW
760|2023|BELLEVUE HILL|NSW
761|2024|BRONTE|NSW
762|2024|WAVERLEY|NSW
763|2025|WOOLLAHRA|NSW
764|2026|BONDI|NSW
765|2026|BONDI BEACH|NSW
766|2026|NORTH BONDI|NSW
767|2026|TAMARAMA|NSW
768|2027|DARLING POINT|NSW
769|2027|EDGECLIFF|NSW
770|2027|HMAS RUSHCUTTERS|NSW
771|2027|POINT PIPER|NSW
772|2028|DOUBLE BAY|NSW
773|2029|ROSE BAY|NSW
774|2030|DOVER HEIGHTS|NSW
775|2030|HMAS WATSON|NSW
776|2030|ROSE BAY NORTH|NSW
777|2030|VAUCLUSE|NSW
778|2030|WATSONS BAY|NSW
779|2031|CLOVELLY|NSW
780|2031|CLOVELLY WEST|NSW
781|2031|RANDWICK|NSW
782|2031|ST PAULS|NSW
783|2032|DACEYVILLE|NSW
784|2032|KINGSFORD|NSW
785|2033|KENSINGTON|NSW
786|2034|COOGEE|NSW
787|2034|SOUTH COOGEE|NSW
788|2035|MAROUBRA|NSW
789|2035|MAROUBRA SOUTH|NSW
790|2035|PAGEWOOD|NSW
791|2036|CHIFLEY|NSW
792|2036|EASTGARDENS|NSW
793|2036|HILLSDALE|NSW
794|2036|LA PEROUSE|NSW
795|2036|LITTLE BAY|NSW
796|2036|MALABAR|NSW
797|2036|MATRAVILLE|NSW
798|2036|PHILLIP BAY|NSW
799|2036|PORT BOTANY|NSW
800|2037|FOREST LODGE|NSW
801|2037|GLEBE|NSW
802|2038|ANNANDALE|NSW
803|2039|ROZELLE|NSW
804|2040|LEICHHARDT|NSW
805|2040|LILYFIELD|NSW
806|2041|BALMAIN|NSW
807|2041|BALMAIN EAST|NSW
808|2041|BIRCHGROVE|NSW
809|2042|ENMORE|NSW
810|2042|NEWTOWN|NSW
811|2043|ERSKINEVILLE|NSW
812|2044|ST PETERS|NSW
813|2044|SYDENHAM|NSW
814|2044|TEMPE|NSW
815|2045|HABERFIELD|NSW
816|2046|ABBOTSFORD|NSW
817|2046|CANADA BAY|NSW
818|2046|CHISWICK|NSW
819|2046|FIVE DOCK|NSW
820|2046|RODD POINT|NSW
821|2046|RUSSELL LEA|NSW
822|2046|WAREEMBA|NSW
823|2047|DRUMMOYNE|NSW
824|2048|STANMORE|NSW
825|2048|WESTGATE|NSW
826|2049|LEWISHAM|NSW
827|2049|PETERSHAM|NSW
